InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,IsIncomplete,NormalizedDescription,DescriptionLength
C564257,22098,BOUDOIR SQUARE TISSUE BOX,-36,8/24/2011 10:45,0.39,16607.0,United Kingdom,False,boudoir square tissue box,25
C564276,84665,SQUARE CHERRY BLOSSOM CABINET,-16,8/24/2011 10:53,5.95,16841.0,United Kingdom,False,square cherry blossom cabinet,29
C564279,21165,BEWARE OF THE CAT METAL SIGN ,-12,8/24/2011 10:54,1.69,17706.0,United Kingdom,False,beware of the cat metal sign ,29
C564279,23064,CINDERELLA CHANDELIER ,-3,8/24/2011 10:54,49.95,17706.0,United Kingdom,False,cinderella chandelier ,22
C564279,23240,SET OF 4 KNICK KNACK TINS DOILEY ,-12,8/24/2011 10:54,4.15,17706.0,United Kingdom,False,set of 4 knick knack tins doiley ,33
C564279,84968A,SET OF 16 VINTAGE ROSE CUTLERY,-6,8/24/2011 10:54,12.75,17706.0,United Kingdom,False,set of 16 vintage rose cutlery,30
C564279,37501,TEA TIME TEA SET IN GIFT BOX,-2,8/24/2011 10:54,6.95,17706.0,United Kingdom,False,tea time tea set in gift box,28
C564281,37448,CERAMIC CAKE DESIGN SPOTTED MUG,-1,8/24/2011 10:54,1.49,14796.0,United Kingdom,False,ceramic cake design spotted mug,31
C564281,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,-1,8/24/2011 10:54,2.95,14796.0,United Kingdom,False,ceramic bowl with strawberry design,35
C564281,21232,STRAWBERRY CERAMIC TRINKET BOX,-1,8/24/2011 10:54,1.25,14796.0,United Kingdom,False,strawberry ceramic trinket box,30
C564281,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,-1,8/24/2011 10:54,9.95,14796.0,United Kingdom,False,novelty biscuits cake stand 3 tier,34
C564281,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,8/24/2011 10:54,4.95,14796.0,United Kingdom,False,set of 3 cake tins pantry design ,33
C564281,84927A,WAKE UP COCKEREL TILE HOOK,-1,8/24/2011 10:54,0.39,14796.0,United Kingdom,False,wake up cockerel tile hook,26
C564281,23185,FRENCH STYLE STORAGE JAR JAM,-1,8/24/2011 10:54,0.29,14796.0,United Kingdom,False,french style storage jar jam,28
C564299,23110,PARISIENNE KEY CABINET ,-4,8/24/2011 11:00,5.75,12853.0,United Kingdom,False,parisienne key cabinet ,23
C564299,22725,ALARM CLOCK BAKELIKE CHOCOLATE,-8,8/24/2011 11:00,3.75,12853.0,United Kingdom,False,alarm clock bakelike chocolate,30
C564320,22767,TRIPLE PHOTO FRAME CORNICE ,-1,8/24/2011 13:20,9.95,16536.0,United Kingdom,False,triple photo frame cornice ,27
C564331,POST,POSTAGE,-1,8/24/2011 13:57,18.0,12569.0,Germany,False,postage,7
C564340,AMAZONFEE,AMAZON FEE,-1,8/24/2011 14:50,4527.65,,United Kingdom,True,amazon fee,10
C564341,AMAZONFEE,AMAZON FEE,-1,8/24/2011 14:53,6662.51,,United Kingdom,True,amazon fee,10
C564362,23112,PARISIENNE CURIO CABINET,-2,8/24/2011 16:20,7.5,13148.0,United Kingdom,False,parisienne curio cabinet,24
C564362,21528,DAIRY MAID TRADITIONAL TEAPOT ,-1,8/24/2011 16:20,6.95,13148.0,United Kingdom,False,dairy maid traditional teapot ,30
C564362,23118,PARISIENNE JEWELLERY DRAWER ,-1,8/24/2011 16:20,7.5,13148.0,United Kingdom,False,parisienne jewellery drawer ,28
C564362,23110,PARISIENNE KEY CABINET ,-2,8/24/2011 16:20,5.75,13148.0,United Kingdom,False,parisienne key cabinet ,23
C564368,21209,MULTICOLOUR HONEYCOMB FAN,-10,8/25/2011 9:29,0.39,16493.0,United Kingdom,False,multicolour honeycomb fan,25
C564368,21194,PINK  HONEYCOMB PAPER FAN,-6,8/25/2011 9:29,0.65,16493.0,United Kingdom,False,pink  honeycomb paper fan,25
C564368,21208,PASTEL COLOUR HONEYCOMB FAN,-24,8/25/2011 9:29,0.39,16493.0,United Kingdom,False,pastel colour honeycomb fan,27
C564424,15039,SANDALWOOD FAN,-20,8/25/2011 11:10,0.85,12955.0,United Kingdom,False,sandalwood fan,14
C564426,21875,KINGS CHOICE MUG,-1,8/25/2011 11:13,1.25,15804.0,United Kingdom,False,kings choice mug,16
C564426,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,-1,8/25/2011 11:13,3.75,15804.0,United Kingdom,False,cherry blossom  decorative flask,32
C564427,21927,BLUE/CREAM STRIPE CUSHION COVER ,-1,8/25/2011 11:18,1.25,17841.0,United Kingdom,False,blue/cream stripe cushion cover ,32
C564427,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,-1,8/25/2011 11:18,1.45,17841.0,United Kingdom,False,sketchbook magnetic shopping list,33
C564427,21669,BLUE STRIPE CERAMIC DRAWER KNOB,-1,8/25/2011 11:18,1.25,17841.0,United Kingdom,False,blue stripe ceramic drawer knob,31
C564427,21628,TRIANGULAR POUFFE VINTAGE ,-2,8/25/2011 11:18,14.95,17841.0,United Kingdom,False,triangular pouffe vintage ,26
C564427,22041,"RECORD FRAME 7"" SINGLE SIZE ",-1,8/25/2011 11:18,2.55,17841.0,United Kingdom,False,"record frame 7"" single size ",28
C564427,22893,MINI CAKE STAND T-LIGHT HOLDER,-1,8/25/2011 11:18,0.42,17841.0,United Kingdom,False,mini cake stand t-light holder,30
C564435,POST,POSTAGE,-1,8/25/2011 12:05,4.41,17676.0,United Kingdom,False,postage,7
C564478,22990,COTTON APRON PANTRY DESIGN,-2,8/25/2011 13:12,4.95,14732.0,United Kingdom,False,cotton apron pantry design,26
C564487,D,Discount,-1,8/25/2011 14:07,11.52,15838.0,United Kingdom,False,discount,8
C564488,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,-3,8/25/2011 14:12,4.25,16859.0,United Kingdom,False,set/3 vanilla scented candle in box,35
C564488,72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,-4,8/25/2011 14:12,4.25,16859.0,United Kingdom,False,set/3 rose candle in jewelled box,33
C564488,85231G,ORANGE SCENTED SET/9 T-LIGHTS,-10,8/25/2011 14:12,0.85,16859.0,United Kingdom,False,orange scented set/9 t-lights,29
C564488,85231B,CINAMMON SET OF 9 T-LIGHTS,-11,8/25/2011 14:12,0.85,16859.0,United Kingdom,False,cinammon set of 9 t-lights,26
C564488,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,-9,8/25/2011 14:12,0.85,16859.0,United Kingdom,False,multi colour silver t-light holder,34
C564488,22460,EMBOSSED GLASS TEALIGHT HOLDER,-11,8/25/2011 14:12,1.25,16859.0,United Kingdom,False,embossed glass tealight holder,30
C564488,18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,-4,8/25/2011 14:12,2.55,16859.0,United Kingdom,False,white tall porcelain t-light holder,35
C564488,84978,HANGING HEART JAR T-LIGHT HOLDER,-11,8/25/2011 14:12,1.25,16859.0,United Kingdom,False,hanging heart jar t-light holder,32
C564488,23022,SMALL BONNE JAM JAR  T-LIGHT HOLDER,-6,8/25/2011 14:12,2.08,16859.0,United Kingdom,False,small bonne jam jar  t-light holder,35
C564488,23039,T-LIGHT HOLDER SILVER HEART HANDLE,-6,8/25/2011 14:12,1.95,16859.0,United Kingdom,False,t-light holder silver heart handle,34
C564488,23090,VINTAGE GLASS T-LIGHT HOLDER,-9,8/25/2011 14:12,0.83,16859.0,United Kingdom,False,vintage glass t-light holder,28
C564488,22791,T-LIGHT GLASS FLUTED ANTIQUE,-12,8/25/2011 14:12,1.25,16859.0,United Kingdom,False,t-light glass fluted antique,28
C564488,84946,ANTIQUE SILVER T-LIGHT GLASS,-11,8/25/2011 14:12,1.25,16859.0,United Kingdom,False,antique silver t-light glass,28
C564488,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,-12,8/25/2011 14:12,0.95,16859.0,United Kingdom,False,single heart zinc t-light holder,32
C564488,23145,ZINC T-LIGHT HOLDER STAR LARGE,-10,8/25/2011 14:12,0.95,16859.0,United Kingdom,False,zinc t-light holder star large,30
C564488,23144,ZINC T-LIGHT HOLDER STARS SMALL,-9,8/25/2011 14:12,0.83,16859.0,United Kingdom,False,zinc t-light holder stars small,31
C564488,23086,ZINC  STAR T-LIGHT HOLDER ,-16,8/25/2011 14:12,1.25,16859.0,United Kingdom,False,zinc  star t-light holder ,26
C564488,23087,ZINC  HEART T-LIGHT HOLDER,-15,8/25/2011 14:12,1.25,16859.0,United Kingdom,False,zinc  heart t-light holder,26
C564490,85132C,CHARLIE AND LOLA FIGURES TINS,-1,8/25/2011 14:14,1.95,13266.0,United Kingdom,False,charlie and lola figures tins,29
C564490,21395,BLUE POLKADOT BEAKER ,-2,8/25/2011 14:14,0.39,13266.0,United Kingdom,False,blue polkadot beaker ,21
C564491,23302,KNEELING MAT HOUSEWORK  DESIGN,-1,8/25/2011 14:15,1.65,18204.0,United Kingdom,False,kneeling mat housework  design,30
C564491,22423,REGENCY CAKESTAND 3 TIER,-1,8/25/2011 14:15,12.75,18204.0,United Kingdom,False,regency cakestand 3 tier,24
C564493,84949,SILVER HANGING T-LIGHT HOLDER,-6,8/25/2011 14:19,1.65,13089.0,United Kingdom,False,silver hanging t-light holder,29
C564493,22364,GLASS JAR DIGESTIVE BISCUITS,-4,8/25/2011 14:19,2.95,13089.0,United Kingdom,False,glass jar digestive biscuits,28
C564493,22360,GLASS JAR ENGLISH CONFECTIONERY,-3,8/25/2011 14:19,2.95,13089.0,United Kingdom,False,glass jar english confectionery,31
C564494,BANK CHARGES,Bank Charges,-1,8/25/2011 14:20,83.83,,United Kingdom,True,bank charges,12
C564498,BANK CHARGES,Bank Charges,-1,8/25/2011 14:22,77.63,,United Kingdom,True,bank charges,12
C564504,23209,LUNCH BAG VINTAGE DOILY ,-10,8/25/2011 14:24,1.65,16722.0,United Kingdom,False,lunch bag vintage doily ,24
C564506,84818,DANISH ROSE PHOTO FRAME,-24,8/25/2011 14:26,0.79,15315.0,United Kingdom,False,danish rose photo frame,23
C564545,23209,LUNCH BAG VINTAGE DOILY ,-1,8/25/2011 16:08,1.65,14188.0,United Kingdom,False,lunch bag vintage doily ,24
C564545,20724,RED RETROSPOT CHARLOTTE BAG,-1,8/25/2011 16:08,0.85,14188.0,United Kingdom,False,red retrospot charlotte bag,27
C564571,22505,MEMO BOARD COTTAGE DESIGN,-1,8/26/2011 11:14,4.95,14606.0,United Kingdom,False,memo board cottage design,25
C564592,23082,SET 6 PAPER TABLE LANTERN HEARTS ,-4,8/26/2011 11:27,3.29,13408.0,United Kingdom,False,set 6 paper table lantern hearts ,33
C564655,23075,PARLOUR CERAMIC WALL HOOK,-14,8/26/2011 14:35,4.15,13159.0,United Kingdom,False,parlour ceramic wall hook,25
C564711,22442,GROW YOUR OWN FLOWERS SET OF 3,-1,8/28/2011 10:31,7.95,16768.0,United Kingdom,False,grow your own flowers set of 3,30
C564711,21531,RED RETROSPOT SUGAR JAM BOWL,-1,8/28/2011 10:31,2.55,16768.0,United Kingdom,False,red retrospot sugar jam bowl,28
C564711,21232,STRAWBERRY CERAMIC TRINKET BOX,-1,8/28/2011 10:31,1.25,16768.0,United Kingdom,False,strawberry ceramic trinket box,30
C564730,22169,FAMILY ALBUM WHITE PICTURE FRAME,-1,8/28/2011 12:47,8.5,17841.0,United Kingdom,False,family album white picture frame,32
C564748,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,-6,8/30/2011 8:00,0.83,14911.0,EIRE,False,knickerbockerglory magnet assorted ,35
C564748,23211,RED ROCKING HORSE HAND PAINTED,-24,8/30/2011 8:00,1.25,14911.0,EIRE,False,red rocking horse hand painted,30
C564748,23210,WHITE ROCKING HORSE HAND PAINTED,-24,8/30/2011 8:00,1.25,14911.0,EIRE,False,white rocking horse hand painted,32
C564748,22978,PANTRY ROLLING PIN,-5,8/30/2011 8:00,3.75,14911.0,EIRE,False,pantry rolling pin,18
C564748,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,-24,8/30/2011 8:00,1.25,14911.0,EIRE,False,white spot red ceramic drawer knob,34
C564751,22065,CHRISTMAS PUDDING TRINKET POT ,-4,8/30/2011 10:06,1.45,17828.0,Malta,False,christmas pudding trinket pot ,30
C564751,22768,FAMILY PHOTO FRAME CORNICE,-1,8/30/2011 10:06,9.95,17828.0,Malta,False,family photo frame cornice,26
C564759,22843,BISCUIT TIN VINTAGE GREEN,-1,8/30/2011 10:40,6.75,14911.0,EIRE,False,biscuit tin vintage green,25
C564759,21471,STRAWBERRY RAFFIA FOOD COVER,-2,8/30/2011 10:40,3.75,14911.0,EIRE,False,strawberry raffia food cover,28
C564759,22960,JAM MAKING SET WITH JARS,-1,8/30/2011 10:40,4.25,14911.0,EIRE,False,jam making set with jars,24
C564763,CRUK,CRUK Commission,-1,8/30/2011 10:49,1.6,14096.0,United Kingdom,False,cruk commission,15
C564812,D,Discount,-1,8/30/2011 11:45,16.67,14527.0,United Kingdom,False,discount,8
C564812,D,Discount,-1,8/30/2011 11:45,15.07,14527.0,United Kingdom,False,discount,8
C564812,D,Discount,-1,8/30/2011 11:45,10.06,14527.0,United Kingdom,False,discount,8
C564812,D,Discount,-1,8/30/2011 11:45,13.0,14527.0,United Kingdom,False,discount,8
C564813,85066,CREAM SWEETHEART MINI CHEST,-1,8/30/2011 11:46,10.95,17173.0,United Kingdom,False,cream sweetheart mini chest,27
C564845,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,-24,8/30/2011 14:20,0.42,17416.0,United Kingdom,False,ass floral print multi screwdriver,34
C564854,22699,ROSES REGENCY TEACUP AND SAUCER ,-1,8/31/2011 8:56,2.95,17865.0,United Kingdom,False,roses regency teacup and saucer ,32
C564854,22423,REGENCY CAKESTAND 3 TIER,-3,8/31/2011 8:56,10.95,17865.0,United Kingdom,False,regency cakestand 3 tier,24
C564854,22698,PINK REGENCY TEACUP AND SAUCER,-1,8/31/2011 8:56,2.95,17865.0,United Kingdom,False,pink regency teacup and saucer,30
C564899,M,Manual,-480,8/31/2011 11:31,0.22,14646.0,Netherlands,False,manual,6
C564899,22956,36 FOIL HEART CAKE CASES,-144,8/31/2011 11:31,1.85,14646.0,Netherlands,False,36 foil heart cake cases,24
C564899,21787,RAIN PONCHO RETROSPOT,-144,8/31/2011 11:31,0.65,14646.0,Netherlands,False,rain poncho retrospot,21
C564900,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,-2,8/31/2011 11:34,3.75,12948.0,United Kingdom,False,pink floral feltcraft shoulder bag,34
C564900,20969,RED FLORAL FELTCRAFT SHOULDER BAG,-1,8/31/2011 11:34,3.75,12948.0,United Kingdom,False,red floral feltcraft shoulder bag,33
C564903,22683,FRENCH BLUE METAL DOOR SIGN 8,-2,8/31/2011 12:05,1.25,16984.0,United Kingdom,False,french blue metal door sign 8,29
C564903,84843,WHITE SOAP RACK WITH 2 BOTTLES,-1,8/31/2011 12:05,5.95,16984.0,United Kingdom,False,white soap rack with 2 bottles,30
C564903,21906,PHARMACIE FIRST AID TIN,-1,8/31/2011 12:05,6.75,16984.0,United Kingdom,False,pharmacie first aid tin,23
C564903,22797,CHEST OF DRAWERS GINGHAM HEART ,-1,8/31/2011 12:05,16.95,16984.0,United Kingdom,False,chest of drawers gingham heart ,31
C564903,22430,ENAMEL WATERING CAN CREAM,-1,8/31/2011 12:05,4.95,16984.0,United Kingdom,False,enamel watering can cream,25
C564903,22424,ENAMEL BREAD BIN CREAM,-1,8/31/2011 12:05,12.75,16984.0,United Kingdom,False,enamel bread bin cream,22
C564903,22360,GLASS JAR ENGLISH CONFECTIONERY,-3,8/31/2011 12:05,2.95,16984.0,United Kingdom,False,glass jar english confectionery,31
C564903,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,-1,8/31/2011 12:05,0.83,16984.0,United Kingdom,False,miniature antique rose hook ivory,33
C564903,22843,BISCUIT TIN VINTAGE GREEN,-1,8/31/2011 12:05,6.75,16984.0,United Kingdom,False,biscuit tin vintage green,25
C564905,POST,POSTAGE,-1,8/31/2011 12:16,87.4,17450.0,United Kingdom,False,postage,7
C564905,POST,POSTAGE,-1,8/31/2011 12:16,79.68,17450.0,United Kingdom,False,postage,7
C564907,85066,CREAM SWEETHEART MINI CHEST,-1,8/31/2011 12:24,12.75,18225.0,United Kingdom,False,cream sweetheart mini chest,27
C564907,23296,SET OF 6 TEA TIME BAKING CASES,-3,8/31/2011 12:24,1.25,18225.0,United Kingdom,False,set of 6 tea time baking cases,30
C564907,23168,CLASSIC CAFE SUGAR DISPENSER,-1,8/31/2011 12:24,1.25,18225.0,United Kingdom,False,classic cafe sugar dispenser,28
C564907,22804,CANDLEHOLDER PINK HANGING HEART,-1,8/31/2011 12:24,2.95,18225.0,United Kingdom,False,candleholder pink hanging heart,31
C564907,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,8/31/2011 12:24,4.95,18225.0,United Kingdom,False,set of 3 cake tins pantry design ,33
C564907,22180,RETROSPOT LAMP,-1,8/31/2011 12:24,9.95,18225.0,United Kingdom,False,retrospot lamp,14
C564907,21429,RED GINGHAM ROSE JEWELLERY BOX,-1,8/31/2011 12:24,1.95,18225.0,United Kingdom,False,red gingham rose jewellery box,30
C564908,22729,ALARM CLOCK BAKELIKE ORANGE,-1,8/31/2011 12:26,3.75,17705.0,United Kingdom,False,alarm clock bakelike orange,27
C564908,22726,ALARM CLOCK BAKELIKE GREEN,-1,8/31/2011 12:26,3.75,17705.0,United Kingdom,False,alarm clock bakelike green,26
C564908,23112,PARISIENNE CURIO CABINET,-2,8/31/2011 12:26,7.5,17705.0,United Kingdom,False,parisienne curio cabinet,24
C564908,22767,TRIPLE PHOTO FRAME CORNICE ,-1,8/31/2011 12:26,9.95,17705.0,United Kingdom,False,triple photo frame cornice ,27
C564908,22768,FAMILY PHOTO FRAME CORNICE,-1,8/31/2011 12:26,9.95,17705.0,United Kingdom,False,family photo frame cornice,26
C564909,D,Discount,-1,8/31/2011 12:29,66.17,15498.0,United Kingdom,False,discount,8
C564909,D,Discount,-1,8/31/2011 12:29,33.75,15498.0,United Kingdom,False,discount,8
C564911,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,-1,8/31/2011 12:32,3.75,16133.0,United Kingdom,False,set 6 school milk bottles in crate,34
C564913,22998,TRAVEL CARD WALLET KEEP CALM,-24,8/31/2011 12:39,0.42,12560.0,Germany,False,travel card wallet keep calm,28
C564913,84030E,ENGLISH ROSE HOT WATER BOTTLE,-2,8/31/2011 12:39,4.25,12560.0,Germany,False,english rose hot water bottle,29
C564913,23174,REGENCY SUGAR BOWL GREEN,-1,8/31/2011 12:39,4.15,12560.0,Germany,False,regency sugar bowl green,24
C564913,22963,JAM JAR WITH GREEN LID,-2,8/31/2011 12:39,0.72,12560.0,Germany,False,jam jar with green lid,22
C564913,22637,PIGGY BANK RETROSPOT ,-2,8/31/2011 12:39,2.1,12560.0,Germany,False,piggy bank retrospot ,21
C564913,22960,JAM MAKING SET WITH JARS,-1,8/31/2011 12:39,4.25,12560.0,Germany,False,jam making set with jars,24
C564940,22564,ALPHABET STENCIL CRAFT,-432,8/31/2011 13:10,1.06,12931.0,United Kingdom,False,alphabet stencil craft,22
C564940,23207,LUNCH BAG ALPHABET DESIGN,-250,8/31/2011 13:10,1.45,12931.0,United Kingdom,False,lunch bag alphabet design,25
C564940,23203,JUMBO BAG VINTAGE DOILY ,-200,8/31/2011 13:10,1.79,12931.0,United Kingdom,False,jumbo bag vintage doily ,24
C564940,23201,JUMBO BAG ALPHABET,-140,8/31/2011 13:10,1.79,12931.0,United Kingdom,False,jumbo bag alphabet,18
C564940,22992,REVOLVER WOODEN RULER ,-400,8/31/2011 13:10,1.65,12931.0,United Kingdom,False,revolver wooden ruler ,22
C564940,22991,GIRAFFE WOODEN RULER,-400,8/31/2011 13:10,1.65,12931.0,United Kingdom,False,giraffe wooden ruler,20
C564940,22561,WOODEN SCHOOL COLOURING SET,-252,8/31/2011 13:10,1.45,12931.0,United Kingdom,False,wooden school colouring set,27
C564940,22493,PAINT YOUR OWN CANVAS SET,-110,8/31/2011 13:10,1.45,12931.0,United Kingdom,False,paint your own canvas set,25
C564940,20974,12 PENCILS SMALL TUBE SKULL,-334,8/31/2011 13:10,0.65,12931.0,United Kingdom,False,12 pencils small tube skull,27
C564941,22193,RED DINER WALL CLOCK,-2,8/31/2011 13:18,8.5,13709.0,United Kingdom,False,red diner wall clock,20
C564941,22189,CREAM HEART CARD HOLDER,-4,8/31/2011 13:18,3.95,13709.0,United Kingdom,False,cream heart card holder,23
C564942,21363,HOME SMALL WOOD LETTERS,-1,8/31/2011 13:19,4.95,18097.0,United Kingdom,False,home small wood letters,23
C564944,84251B,"GREETING CARD, STICKY GORDON",-12,8/31/2011 13:24,0.19,13078.0,United Kingdom,False,"greeting card, sticky gordon",28
C564945,22560,TRADITIONAL MODELLING CLAY,-1,8/31/2011 13:26,1.06,16652.0,United Kingdom,False,traditional modelling clay,26
C564945,20685,DOORMAT RED RETROSPOT,-10,8/31/2011 13:26,6.75,16652.0,United Kingdom,False,doormat red retrospot,21
C564946,85099C,JUMBO  BAG BAROQUE BLACK WHITE,-1,8/31/2011 13:27,2.08,13534.0,United Kingdom,False,jumbo  bag baroque black white,30
C564946,23201,JUMBO BAG ALPHABET,-2,8/31/2011 13:27,2.08,13534.0,United Kingdom,False,jumbo bag alphabet,18
C564946,23199,JUMBO BAG APPLES,-3,8/31/2011 13:27,2.08,13534.0,United Kingdom,False,jumbo bag apples,16
C564947,22106,MIRROR MOSAIC HURRICANE LAMP ,-1,8/31/2011 13:29,6.75,17747.0,United Kingdom,False,mirror mosaic hurricane lamp ,29
C564948,22363,GLASS JAR MARMALADE ,-1,8/31/2011 13:29,2.95,14895.0,United Kingdom,False,glass jar marmalade ,20
C564948,21784,SHOE SHINE BOX ,-2,8/31/2011 13:29,9.95,14895.0,United Kingdom,False,shoe shine box ,15
C564949,22103,MIRROR MOSAIC T-LIGHT HOLDER ROUND,-12,8/31/2011 13:31,1.32,17706.0,United Kingdom,False,mirror mosaic t-light holder round,34
C564952,23209,LUNCH BAG VINTAGE DOILY ,-2,8/31/2011 13:36,1.65,14188.0,United Kingdom,False,lunch bag vintage doily ,24
C564952,20724,RED RETROSPOT CHARLOTTE BAG,-1,8/31/2011 13:36,0.85,14188.0,United Kingdom,False,red retrospot charlotte bag,27
C564955,21844,RED RETROSPOT MUG,-6,8/31/2011 13:39,2.95,15786.0,United Kingdom,False,red retrospot mug,17
C564955,22796,PHOTO FRAME 3 CLASSIC HANGING,-2,8/31/2011 13:39,9.95,15786.0,United Kingdom,False,photo frame 3 classic hanging,29
C564955,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,-12,8/31/2011 13:39,0.85,15786.0,United Kingdom,False,multi colour silver t-light holder,34
C564955,21671,RED SPOT CERAMIC DRAWER KNOB,-1,8/31/2011 13:39,1.25,15786.0,United Kingdom,False,red spot ceramic drawer knob,28
C564955,22637,PIGGY BANK RETROSPOT ,-1,8/31/2011 13:39,2.55,15786.0,United Kingdom,False,piggy bank retrospot ,21
C564955,22892,SET OF SALT AND PEPPER TOADSTOOLS,-2,8/31/2011 13:39,1.25,15786.0,United Kingdom,False,set of salt and pepper toadstools,33
C564955,22891,TEA FOR ONE POLKADOT,-1,8/31/2011 13:39,4.25,15786.0,United Kingdom,False,tea for one polkadot,20
C564955,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,-1,8/31/2011 13:39,2.95,15786.0,United Kingdom,False,round snack boxes set of4 woodland ,35
C564955,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,-2,8/31/2011 13:39,2.95,15786.0,United Kingdom,False,round snack boxes set of 4 fruits ,34
C564956,23292,SPACEBOY CHILDRENS CUP,-1,8/31/2011 13:41,1.25,16303.0,United Kingdom,False,spaceboy childrens cup,22
C564956,20979,36 PENCILS TUBE RED RETROSPOT,-16,8/31/2011 13:41,1.25,16303.0,United Kingdom,False,36 pencils tube red retrospot,29
C564956,20977,36 PENCILS TUBE WOODLAND,-16,8/31/2011 13:41,1.25,16303.0,United Kingdom,False,36 pencils tube woodland,24
C564956,21452,TOADSTOOL MONEY BOX,-2,8/31/2011 13:41,2.95,16303.0,United Kingdom,False,toadstool money box,19
C564956,22637,PIGGY BANK RETROSPOT ,-3,8/31/2011 13:41,2.55,16303.0,United Kingdom,False,piggy bank retrospot ,21
C564960,23035,DRAWER KNOB CERAMIC IVORY,-6,8/31/2011 14:24,1.45,14525.0,United Kingdom,False,drawer knob ceramic ivory,25
C564960,23025,DRAWER KNOB VINTAGE GLASS BALL,-6,8/31/2011 14:24,2.08,14525.0,United Kingdom,False,drawer knob vintage glass ball,30
C564964,22698,PINK REGENCY TEACUP AND SAUCER,-2,8/31/2011 15:00,2.95,17315.0,United Kingdom,False,pink regency teacup and saucer,30
C564964,22637,PIGGY BANK RETROSPOT ,-1,8/31/2011 15:00,2.55,17315.0,United Kingdom,False,piggy bank retrospot ,21
C564964,22697,GREEN REGENCY TEACUP AND SAUCER,-1,8/31/2011 15:00,2.95,17315.0,United Kingdom,False,green regency teacup and saucer,31
C564964,22699,ROSES REGENCY TEACUP AND SAUCER ,-1,8/31/2011 15:00,2.95,17315.0,United Kingdom,False,roses regency teacup and saucer ,32
C564964,23301,GARDENERS KNEELING PAD KEEP CALM ,-1,8/31/2011 15:00,1.65,17315.0,United Kingdom,False,gardeners kneeling pad keep calm ,33
C564971,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,-1,8/31/2011 15:29,9.95,13466.0,United Kingdom,False,cake stand lovebird 2 tier white,32
C564996,20726,LUNCH BAG WOODLAND,-1,8/31/2011 16:10,1.65,17677.0,United Kingdom,False,lunch bag woodland,18
C564997,21705,BAG 500g SWIRLY MARBLES,-7,8/31/2011 16:13,1.45,15625.0,United Kingdom,False,bag 500g swirly marbles,23
C564998,23343,JUMBO BAG VINTAGE CHRISTMAS ,-20,8/31/2011 16:14,2.08,17581.0,United Kingdom,False,jumbo bag vintage christmas ,28
C565001,22767,TRIPLE PHOTO FRAME CORNICE ,-4,8/31/2011 16:23,9.95,17675.0,United Kingdom,False,triple photo frame cornice ,27
C565016,22147,FELTCRAFT BUTTERFLY HEARTS,-6,8/31/2011 16:28,1.45,15764.0,United Kingdom,False,feltcraft butterfly hearts,26
C565016,85053,FRENCH ENAMEL CANDLEHOLDER,-1,8/31/2011 16:28,2.1,15764.0,United Kingdom,False,french enamel candleholder,26
C565016,23168,CLASSIC CAFE SUGAR DISPENSER,-1,8/31/2011 16:28,1.25,15764.0,United Kingdom,False,classic cafe sugar dispenser,28
C565023,22988,SOLDIERS EGG CUP ,-24,8/31/2011 16:30,1.06,12901.0,United Kingdom,False,soldiers egg cup ,17
C565025,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,8/31/2011 16:32,4.95,13050.0,United Kingdom,False,set of 3 cake tins pantry design ,33
C565025,82494L,WOODEN FRAME ANTIQUE WHITE ,-2,8/31/2011 16:32,2.95,13050.0,United Kingdom,False,wooden frame antique white ,27
C565026,85023B,EAU DE NILE JEWELLED PHOTOFRAME,-72,8/31/2011 16:34,2.1,13694.0,United Kingdom,False,eau de nile jewelled photoframe,31
C565044,23215,JINGLE BELL HEART ANTIQUE SILVER,-120,8/31/2011 17:02,1.79,12931.0,United Kingdom,False,jingle bell heart antique silver,32
C565044,22493,PAINT YOUR OWN CANVAS SET,-160,8/31/2011 17:02,1.45,12931.0,United Kingdom,False,paint your own canvas set,25
C565044,22191,IVORY DINER WALL CLOCK,-318,8/31/2011 17:02,7.65,12931.0,United Kingdom,False,ivory diner wall clock,22
